nohup: ignoring input
010.sh: line 2: 12899 Killed                  CUDA_VISIBLE_DEVICES=0 python -W ignore cnn-tree-107.py 1 0.001 20000 0.0 0 hvac
python: can't open file 'cnn-tree-127.py': [Errno 2] No such file or directory
1 0 0.001 20000 0.0 ['fridge']
Round: 15500 Training Error: tensor(94.0950, device='cuda:0') Validation Error: tensor(185.4247, device='cuda:0') Test Error: tensor(189.4932, device='cuda:0')
Round: 16000 Training Error: tensor(93.7410, device='cuda:0') Validation Error: tensor(184.4871, device='cuda:0') Test Error: tensor(188.1539, device='cuda:0')
Round: 16500 Training Error: tensor(93.5015, device='cuda:0') Validation Error: tensor(183.5926, device='cuda:0') Test Error: tensor(189.1956, device='cuda:0')
Round: 17000 Training Error: tensor(93.4677, device='cuda:0') Validation Error: tensor(183.1046, device='cuda:0') Test Error: tensor(188.5495, device='cuda:0')
Round: 17500 Training Error: tensor(93.6574, device='cuda:0') Validation Error: tensor(184.1780, device='cuda:0') Test Error: tensor(189.6529, device='cuda:0')
Round: 18000 Training Error: tensor(93.7182, device='cuda:0') Validation Error: tensor(182.1093, device='cuda:0') Test Error: tensor(188.8233, device='cuda:0')
Round: 18500 Training Error: tensor(94.0250, device='cuda:0') Validation Error: tensor(183.3905, device='cuda:0') Test Error: tensor(189.2564, device='cuda:0')
Round: 19000 Training Error: tensor(93.1717, device='cuda:0') Validation Error: tensor(182.1239, device='cuda:0') Test Error: tensor(188.4337, device='cuda:0')
Round: 19500 Training Error: tensor(93.3204, device='cuda:0') Validation Error: tensor(183.3074, device='cuda:0') Test Error: tensor(189.7876, device='cuda:0')
Round: 20000 Training Error: tensor(92.6607, device='cuda:0') Validation Error: tensor(182.9318, device='cuda:0') Test Error: tensor(190.4106, device='cuda:0')
1 0 0.01 20000 0.0 ['hvac']
Round: 500 Training Error: tensor(178.2025, device='cuda:0') Validation Error: tensor(248.9665, device='cuda:0') Test Error: tensor(187.7749, device='cuda:0')
Round: 1000 Training Error: tensor(123.4693, device='cuda:0') Validation Error: tensor(213.6778, device='cuda:0') Test Error: tensor(200.3045, device='cuda:0')
Round: 1500 Training Error: tensor(115.1672, device='cuda:0') Validation Error: tensor(205.6533, device='cuda:0') Test Error: tensor(196.8605, device='cuda:0')
Round: 2000 Training Error: tensor(111.5831, device='cuda:0') Validation Error: tensor(205.1329, device='cuda:0') Test Error: tensor(202.1085, device='cuda:0')
Round: 2500 Training Error: tensor(109.8877, device='cuda:0') Validation Error: tensor(202.6838, device='cuda:0') Test Error: tensor(196.0627, device='cuda:0')
Round: 3000 Training Error: tensor(109.0784, device='cuda:0') Validation Error: tensor(203.0837, device='cuda:0') Test Error: tensor(196.8058, device='cuda:0')
Round: 3500 Training Error: tensor(108.3568, device='cuda:0') Validation Error: tensor(201.1701, device='cuda:0') Test Error: tensor(195.6200, device='cuda:0')
Round: 4000 Training Error: tensor(107.4802, device='cuda:0') Validation Error: tensor(201.4060, device='cuda:0') Test Error: tensor(197.7151, device='cuda:0')
Round: 4500 Training Error: tensor(106.0227, device='cuda:0') Validation Error: tensor(201.5087, device='cuda:0') Test Error: tensor(195.9972, device='cuda:0')
Round: 5000 Training Error: tensor(105.7985, device='cuda:0') Validation Error: tensor(201.9067, device='cuda:0') Test Error: tensor(197.5192, device='cuda:0')
Round: 5500 Training Error: tensor(105.9071, device='cuda:0') Validation Error: tensor(200.4868, device='cuda:0') Test Error: tensor(197.9433, device='cuda:0')
Round: 6000 Training Error: tensor(105.3577, device='cuda:0') Validation Error: tensor(201.2426, device='cuda:0') Test Error: tensor(194.1181, device='cuda:0')
Round: 6500 Training Error: tensor(105.8665, device='cuda:0') Validation Error: tensor(200.3632, device='cuda:0') Test Error: tensor(195.4604, device='cuda:0')
Round: 7000 Training Error: tensor(104.4567, device='cuda:0') Validation Error: tensor(200.1630, device='cuda:0') Test Error: tensor(198.4765, device='cuda:0')
Round: 7500 Training Error: tensor(104.1442, device='cuda:0') Validation Error: tensor(200.8978, device='cuda:0') Test Error: tensor(200.6771, device='cuda:0')
Round: 8000 Training Error: tensor(105.0205, device='cuda:0') Validation Error: tensor(201.7107, device='cuda:0') Test Error: tensor(202.4269, device='cuda:0')
Round: 8500 Training Error: tensor(103.8200, device='cuda:0') Validation Error: tensor(201.2003, device='cuda:0') Test Error: tensor(200.1033, device='cuda:0')
Round: 9000 Training Error: tensor(103.7938, device='cuda:0') Validation Error: tensor(200.7235, device='cuda:0') Test Error: tensor(197.9024, device='cuda:0')
Round: 9500 Training Error: tensor(104.5718, device='cuda:0') Validation Error: tensor(202.1559, device='cuda:0') Test Error: tensor(202.0609, device='cuda:0')
Round: 10000 Training Error: tensor(104.1821, device='cuda:0') Validation Error: tensor(199.9117, device='cuda:0') Test Error: tensor(200.7316, device='cuda:0')
Round: 10500 Training Error: tensor(102.7411, device='cuda:0') Validation Error: tensor(200.5060, device='cuda:0') Test Error: tensor(199.5703, device='cuda:0')
Round: 11000 Training Error: tensor(102.9101, device='cuda:0') Validation Error: tensor(200.3824, device='cuda:0') Test Error: tensor(198.6238, device='cuda:0')
Round: 11500 Training Error: tensor(103.4811, device='cuda:0') Validation Error: tensor(198.9249, device='cuda:0') Test Error: tensor(197.1215, device='cuda:0')
Round: 12000 Training Error: tensor(102.4687, device='cuda:0') Validation Error: tensor(201.4012, device='cuda:0') Test Error: tensor(200.0321, device='cuda:0')
Round: 12500 Training Error: tensor(102.7697, device='cuda:0') Validation Error: tensor(199.8697, device='cuda:0') Test Error: tensor(197.1026, device='cuda:0')
Round: 13000 Training Error: tensor(103.7002, device='cuda:0') Validation Error: tensor(197.9779, device='cuda:0') Test Error: tensor(196.0282, device='cuda:0')
Round: 13500 Training Error: tensor(102.0444, device='cuda:0') Validation Error: tensor(200.4860, device='cuda:0') Test Error: tensor(198.9332, device='cuda:0')
Round: 14000 Training Error: tensor(102.6613, device='cuda:0') Validation Error: tensor(198.6294, device='cuda:0') Test Error: tensor(194.9951, device='cuda:0')
Round: 14500 Training Error: tensor(101.7918, device='cuda:0') Validation Error: tensor(199.5412, device='cuda:0') Test Error: tensor(198.7911, device='cuda:0')
Round: 15000 Training Error: tensor(101.9141, device='cuda:0') Validation Error: tensor(199.4750, device='cuda:0') Test Error: tensor(198.3815, device='cuda:0')
Round: 15500 Training Error: tensor(101.6626, device='cuda:0') Validation Error: tensor(199.7127, device='cuda:0') Test Error: tensor(198.6122, device='cuda:0')
Round: 16000 Training Error: tensor(101.3616, device='cuda:0') Validation Error: tensor(199.2971, device='cuda:0') Test Error: tensor(199.8091, device='cuda:0')
Round: 16500 Training Error: tensor(101.1413, device='cuda:0') Validation Error: tensor(199.1049, device='cuda:0') Test Error: tensor(197.5107, device='cuda:0')
Round: 17000 Training Error: tensor(101.5043, device='cuda:0') Validation Error: tensor(199.3349, device='cuda:0') Test Error: tensor(200.8012, device='cuda:0')
Round: 17500 Training Error: tensor(101.1435, device='cuda:0') Validation Error: tensor(197.6444, device='cuda:0') Test Error: tensor(194.8268, device='cuda:0')
Round: 18000 Training Error: tensor(102.7387, device='cuda:0') Validation Error: tensor(199.9497, device='cuda:0') Test Error: tensor(204.3330, device='cuda:0')
Round: 18500 Training Error: tensor(102.2082, device='cuda:0') Validation Error: tensor(197.9629, device='cuda:0') Test Error: tensor(197.2920, device='cuda:0')
Round: 19000 Training Error: tensor(101.1234, device='cuda:0') Validation Error: tensor(198.4839, device='cuda:0') Test Error: tensor(198.5290, device='cuda:0')
Round: 19500 Training Error: tensor(100.3661, device='cuda:0') Validation Error: tensor(199.2333, device='cuda:0') Test Error: tensor(200.0804, device='cuda:0')
Round: 20000 Training Error: tensor(100.8332, device='cuda:0') Validation Error: tensor(199.5193, device='cuda:0') Test Error: tensor(200.4623, device='cuda:0')
python: can't open file 'cnn-tree-127.py': [Errno 2] No such file or directory
1 0 0.01 20000 0.0 ['fridge']
Round: 500 Training Error: tensor(28.6450, device='cuda:0') Validation Error: tensor(29.0736, device='cuda:0') Test Error: tensor(27.2661, device='cuda:0')
Round: 1000 Training Error: tensor(28.3649, device='cuda:0') Validation Error: tensor(28.8079, device='cuda:0') Test Error: tensor(27.1996, device='cuda:0')
Round: 1500 Training Error: tensor(28.2701, device='cuda:0') Validation Error: tensor(28.9807, device='cuda:0') Test Error: tensor(27.1292, device='cuda:0')
Round: 2000 Training Error: tensor(28.2741, device='cuda:0') Validation Error: tensor(29.7663, device='cuda:0') Test Error: tensor(27.5704, device='cuda:0')
Round: 2500 Training Error: tensor(28.1737, device='cuda:0') Validation Error: tensor(29.6899, device='cuda:0') Test Error: tensor(27.6339, device='cuda:0')
Round: 3000 Training Error: tensor(27.7733, device='cuda:0') Validation Error: tensor(29.0343, device='cuda:0') Test Error: tensor(27.2415, device='cuda:0')
Round: 3500 Training Error: tensor(28.1666, device='cuda:0') Validation Error: tensor(30.0495, device='cuda:0') Test Error: tensor(27.7282, device='cuda:0')
Round: 4000 Training Error: tensor(27.3706, device='cuda:0') Validation Error: tensor(28.6731, device='cuda:0') Test Error: tensor(26.6068, device='cuda:0')
Round: 4500 Training Error: tensor(27.4148, device='cuda:0') Validation Error: tensor(28.9806, device='cuda:0') Test Error: tensor(26.9207, device='cuda:0')
Round: 5000 Training Error: tensor(27.1479, device='cuda:0') Validation Error: tensor(28.7049, device='cuda:0') Test Error: tensor(26.8519, device='cuda:0')
Round: 5500 Training Error: tensor(27.0718, device='cuda:0') Validation Error: tensor(28.4896, device='cuda:0') Test Error: tensor(26.8398, device='cuda:0')
Round: 6000 Training Error: tensor(26.9231, device='cuda:0') Validation Error: tensor(28.6363, device='cuda:0') Test Error: tensor(26.7753, device='cuda:0')
Round: 6500 Training Error: tensor(26.7154, device='cuda:0') Validation Error: tensor(28.9381, device='cuda:0') Test Error: tensor(27.0097, device='cuda:0')
Round: 7000 Training Error: tensor(26.8152, device='cuda:0') Validation Error: tensor(28.8812, device='cuda:0') Test Error: tensor(27.0886, device='cuda:0')
Round: 7500 Training Error: tensor(26.6741, device='cuda:0') Validation Error: tensor(29.0067, device='cuda:0') Test Error: tensor(27.1447, device='cuda:0')
Round: 8000 Training Error: tensor(26.7588, device='cuda:0') Validation Error: tensor(29.0177, device='cuda:0') Test Error: tensor(27.3249, device='cuda:0')
Round: 8500 Training Error: tensor(26.6664, device='cuda:0') Validation Error: tensor(29.0244, device='cuda:0') Test Error: tensor(27.1304, device='cuda:0')
Round: 9000 Training Error: tensor(26.6385, device='cuda:0') Validation Error: tensor(29.1343, device='cuda:0') Test Error: tensor(27.2509, device='cuda:0')
Round: 9500 Training Error: tensor(26.6482, device='cuda:0') Validation Error: tensor(29.2101, device='cuda:0') Test Error: tensor(27.2900, device='cuda:0')
Round: 10000 Training Error: tensor(26.6502, device='cuda:0') Validation Error: tensor(29.1729, device='cuda:0') Test Error: tensor(27.3305, device='cuda:0')
Round: 10500 Training Error: tensor(26.5865, device='cuda:0') Validation Error: tensor(29.2712, device='cuda:0') Test Error: tensor(27.2984, device='cuda:0')
Round: 11000 Training Error: tensor(26.5946, device='cuda:0') Validation Error: tensor(29.4422, device='cuda:0') Test Error: tensor(27.3532, device='cuda:0')
Round: 11500 Training Error: tensor(26.6562, device='cuda:0') Validation Error: tensor(29.4971, device='cuda:0') Test Error: tensor(27.5868, device='cuda:0')
Round: 12000 Training Error: tensor(26.5801, device='cuda:0') Validation Error: tensor(29.3779, device='cuda:0') Test Error: tensor(27.4005, device='cuda:0')
Round: 12500 Training Error: tensor(26.6520, device='cuda:0') Validation Error: tensor(29.5888, device='cuda:0') Test Error: tensor(27.5186, device='cuda:0')
Round: 13000 Training Error: tensor(26.5262, device='cuda:0') Validation Error: tensor(29.3002, device='cuda:0') Test Error: tensor(27.4721, device='cuda:0')
Round: 13500 Training Error: tensor(26.5951, device='cuda:0') Validation Error: tensor(29.5366, device='cuda:0') Test Error: tensor(27.5254, device='cuda:0')
Round: 14000 Training Error: tensor(26.6060, device='cuda:0') Validation Error: tensor(29.5761, device='cuda:0') Test Error: tensor(27.4653, device='cuda:0')
Round: 14500 Training Error: tensor(26.5403, device='cuda:0') Validation Error: tensor(29.3423, device='cuda:0') Test Error: tensor(27.6443, device='cuda:0')
Round: 15000 Training Error: tensor(26.7164, device='cuda:0') Validation Error: tensor(29.4939, device='cuda:0') Test Error: tensor(27.7751, device='cuda:0')
Round: 15500 Training Error: tensor(26.5416, device='cuda:0') Validation Error: tensor(29.4674, device='cuda:0') Test Error: tensor(27.4981, device='cuda:0')
Round: 16000 Training Error: tensor(26.5161, device='cuda:0') Validation Error: tensor(29.3956, device='cuda:0') Test Error: tensor(27.5453, device='cuda:0')
Round: 16500 Training Error: tensor(26.6357, device='cuda:0') Validation Error: tensor(29.4950, device='cuda:0') Test Error: tensor(27.6887, device='cuda:0')
Round: 17000 Training Error: tensor(26.4868, device='cuda:0') Validation Error: tensor(29.4119, device='cuda:0') Test Error: tensor(27.5198, device='cuda:0')
Round: 17500 Training Error: tensor(26.5971, device='cuda:0') Validation Error: tensor(29.4030, device='cuda:0') Test Error: tensor(27.6220, device='cuda:0')
Round: 18000 Training Error: tensor(26.4844, device='cuda:0') Validation Error: tensor(29.4510, device='cuda:0') Test Error: tensor(27.5818, device='cuda:0')
Round: 18500 Training Error: tensor(26.5761, device='cuda:0') Validation Error: tensor(29.8081, device='cuda:0') Test Error: tensor(27.5380, device='cuda:0')
Round: 19000 Training Error: tensor(26.4787, device='cuda:0') Validation Error: tensor(29.6259, device='cuda:0') Test Error: tensor(27.4276, device='cuda:0')
Round: 19500 Training Error: tensor(26.4742, device='cuda:0') Validation Error: tensor(29.5370, device='cuda:0') Test Error: tensor(27.6108, device='cuda:0')
Round: 20000 Training Error: tensor(26.3639, device='cuda:0') Validation Error: tensor(29.4325, device='cuda:0') Test Error: tensor(27.6624, device='cuda:0')
1 0 0.01 20000 0.0 ['fridge']
Round: 500 Training Error: tensor(26.8311, device='cuda:0') Validation Error: tensor(30.8982, device='cuda:0') Test Error: tensor(30.7707, device='cuda:0')
Round: 1000 Training Error: tensor(25.8942, device='cuda:0') Validation Error: tensor(32.1266, device='cuda:0') Test Error: tensor(32.0723, device='cuda:0')
Round: 1500 Training Error: tensor(25.6973, device='cuda:0') Validation Error: tensor(32.4566, device='cuda:0') Test Error: tensor(32.5889, device='cuda:0')
Round: 2000 Training Error: tensor(26.0017, device='cuda:0') Validation Error: tensor(33.3560, device='cuda:0') Test Error: tensor(33.3874, device='cuda:0')
Round: 2500 Training Error: tensor(25.2020, device='cuda:0') Validation Error: tensor(33.1424, device='cuda:0') Test Error: tensor(32.8070, device='cuda:0')
Round: 3000 Training Error: tensor(25.2764, device='cuda:0') Validation Error: tensor(33.5722, device='cuda:0') Test Error: tensor(32.8801, device='cuda:0')
Round: 3500 Training Error: tensor(24.9404, device='cuda:0') Validation Error: tensor(33.9806, device='cuda:0') Test Error: tensor(33.2157, device='cuda:0')
Round: 4000 Training Error: tensor(24.9951, device='cuda:0') Validation Error: tensor(34.0001, device='cuda:0') Test Error: tensor(33.2757, device='cuda:0')
Round: 4500 Training Error: tensor(24.7371, device='cuda:0') Validation Error: tensor(34.1566, device='cuda:0') Test Error: tensor(33.1760, device='cuda:0')
Round: 5000 Training Error: tensor(24.7755, device='cuda:0') Validation Error: tensor(34.3419, device='cuda:0') Test Error: tensor(33.3887, device='cuda:0')
Round: 5500 Training Error: tensor(24.6676, device='cuda:0') Validation Error: tensor(34.5894, device='cuda:0') Test Error: tensor(33.7176, device='cuda:0')
Round: 6000 Training Error: tensor(24.6720, device='cuda:0') Validation Error: tensor(34.7693, device='cuda:0') Test Error: tensor(33.8547, device='cuda:0')
Round: 6500 Training Error: tensor(24.6731, device='cuda:0') Validation Error: tensor(34.8009, device='cuda:0') Test Error: tensor(34.0459, device='cuda:0')
Round: 7000 Training Error: tensor(24.5368, device='cuda:0') Validation Error: tensor(34.7643, device='cuda:0') Test Error: tensor(33.8708, device='cuda:0')
Round: 7500 Training Error: tensor(24.5012, device='cuda:0') Validation Error: tensor(34.5823, device='cuda:0') Test Error: tensor(33.8765, device='cuda:0')
Round: 8000 Training Error: tensor(24.4650, device='cuda:0') Validation Error: tensor(34.6589, device='cuda:0') Test Error: tensor(34.0599, device='cuda:0')
Round: 8500 Training Error: tensor(24.4553, device='cuda:0') Validation Error: tensor(34.4439, device='cuda:0') Test Error: tensor(33.9769, device='cuda:0')
Round: 9000 Training Error: tensor(25.0498, device='cuda:0') Validation Error: tensor(33.3873, device='cuda:0') Test Error: tensor(33.1864, device='cuda:0')
Round: 9500 Training Error: tensor(24.5673, device='cuda:0') Validation Error: tensor(34.0251, device='cuda:0') Test Error: tensor(33.6849, device='cuda:0')
Round: 10000 Training Error: tensor(24.5330, device='cuda:0') Validation Error: tensor(34.5183, device='cuda:0') Test Error: tensor(34.3662, device='cuda:0')
Round: 10500 Training Error: tensor(24.4437, device='cuda:0') Validation Error: tensor(34.5337, device='cuda:0') Test Error: tensor(34.1902, device='cuda:0')
Round: 11000 Training Error: tensor(24.4549, device='cuda:0') Validation Error: tensor(34.4468, device='cuda:0') Test Error: tensor(33.8481, device='cuda:0')
Round: 11500 Training Error: tensor(24.3683, device='cuda:0') Validation Error: tensor(34.7416, device='cuda:0') Test Error: tensor(34.1355, device='cuda:0')
Round: 12000 Training Error: tensor(24.4686, device='cuda:0') Validation Error: tensor(34.5032, device='cuda:0') Test Error: tensor(33.8344, device='cuda:0')
Round: 12500 Training Error: tensor(24.3315, device='cuda:0') Validation Error: tensor(34.7238, device='cuda:0') Test Error: tensor(34.0721, device='cuda:0')
Round: 13000 Training Error: tensor(24.3362, device='cuda:0') Validation Error: tensor(34.8746, device='cuda:0') Test Error: tensor(34.1656, device='cuda:0')
Round: 13500 Training Error: tensor(24.3723, device='cuda:0') Validation Error: tensor(34.8789, device='cuda:0') Test Error: tensor(34.1059, device='cuda:0')
Round: 14000 Training Error: tensor(24.2593, device='cuda:0') Validation Error: tensor(34.8570, device='cuda:0') Test Error: tensor(34.1051, device='cuda:0')
Round: 14500 Training Error: tensor(24.3367, device='cuda:0') Validation Error: tensor(35.0499, device='cuda:0') Test Error: tensor(34.2356, device='cuda:0')
Round: 15000 Training Error: tensor(24.2843, device='cuda:0') Validation Error: tensor(35.0502, device='cuda:0') Test Error: tensor(34.1711, device='cuda:0')
Round: 15500 Training Error: tensor(24.2677, device='cuda:0') Validation Error: tensor(35.0122, device='cuda:0') Test Error: tensor(34.2267, device='cuda:0')
Round: 16000 Training Error: tensor(24.2614, device='cuda:0') Validation Error: tensor(35.0060, device='cuda:0') Test Error: tensor(34.1895, device='cuda:0')
Round: 16500 Training Error: tensor(24.2150, device='cuda:0') Validation Error: tensor(34.8992, device='cuda:0') Test Error: tensor(34.1758, device='cuda:0')
Round: 17000 Training Error: tensor(24.2671, device='cuda:0') Validation Error: tensor(35.1367, device='cuda:0') Test Error: tensor(34.0567, device='cuda:0')
Round: 17500 Training Error: tensor(24.2189, device='cuda:0') Validation Error: tensor(35.0245, device='cuda:0') Test Error: tensor(34.3417, device='cuda:0')
Round: 18000 Training Error: tensor(24.1884, device='cuda:0') Validation Error: tensor(35.0522, device='cuda:0') Test Error: tensor(34.3079, device='cuda:0')
Round: 18500 Training Error: tensor(24.1794, device='cuda:0') Validation Error: tensor(35.0684, device='cuda:0') Test Error: tensor(34.1595, device='cuda:0')
Round: 19000 Training Error: tensor(24.2948, device='cuda:0') Validation Error: tensor(35.1909, device='cuda:0') Test Error: tensor(34.3272, device='cuda:0')
Round: 19500 Training Error: tensor(24.1957, device='cuda:0') Validation Error: tensor(35.1021, device='cuda:0') Test Error: tensor(34.5148, device='cuda:0')
Round: 20000 Training Error: tensor(24.1528, device='cuda:0') Validation Error: tensor(35.2457, device='cuda:0') Test Error: tensor(34.5081, device='cuda:0')
python: can't open file 'cnn-tree-127.py': [Errno 2] No such file or directory
1 0 0.01 20000 0.0 ['dr']
Round: 500 Training Error: tensor(60.9288, device='cuda:0') Validation Error: tensor(57.9889, device='cuda:0') Test Error: tensor(41.6866, device='cuda:0')
Round: 1000 Training Error: tensor(58.6353, device='cuda:0') Validation Error: tensor(56.9295, device='cuda:0') Test Error: tensor(41.3678, device='cuda:0')
Round: 1500 Training Error: tensor(59.6147, device='cuda:0') Validation Error: tensor(56.8187, device='cuda:0') Test Error: tensor(42.3791, device='cuda:0')
Round: 2000 Training Error: tensor(57.8345, device='cuda:0') Validation Error: tensor(57.0078, device='cuda:0') Test Error: tensor(41.1777, device='cuda:0')
Round: 2500 Training Error: tensor(58.1544, device='cuda:0') Validation Error: tensor(57.0977, device='cuda:0') Test Error: tensor(41.8396, device='cuda:0')
Round: 3000 Training Error: tensor(57.6939, device='cuda:0') Validation Error: tensor(56.5004, device='cuda:0') Test Error: tensor(41.5795, device='cuda:0')
Round: 3500 Training Error: tensor(59.3186, device='cuda:0') Validation Error: tensor(58.0294, device='cuda:0') Test Error: tensor(43.5773, device='cuda:0')
Round: 4000 Training Error: tensor(56.9776, device='cuda:0') Validation Error: tensor(56.5464, device='cuda:0') Test Error: tensor(41.6591, device='cuda:0')
Round: 4500 Training Error: tensor(56.2778, device='cuda:0') Validation Error: tensor(56.1047, device='cuda:0') Test Error: tensor(41.1363, device='cuda:0')
Round: 5000 Training Error: tensor(57.7615, device='cuda:0') Validation Error: tensor(57.5657, device='cuda:0') Test Error: tensor(39.2850, device='cuda:0')
Round: 5500 Training Error: tensor(55.6065, device='cuda:0') Validation Error: tensor(55.5926, device='cuda:0') Test Error: tensor(40.6953, device='cuda:0')
Round: 6000 Training Error: tensor(55.8658, device='cuda:0') Validation Error: tensor(55.4697, device='cuda:0') Test Error: tensor(40.0451, device='cuda:0')
Round: 6500 Training Error: tensor(55.8219, device='cuda:0') Validation Error: tensor(55.6444, device='cuda:0') Test Error: tensor(41.4458, device='cuda:0')
Round: 7000 Training Error: tensor(57.1999, device='cuda:0') Validation Error: tensor(56.6847, device='cuda:0') Test Error: tensor(42.9855, device='cuda:0')
Round: 7500 Training Error: tensor(57.1454, device='cuda:0') Validation Error: tensor(56.7036, device='cuda:0') Test Error: tensor(38.8877, device='cuda:0')
Round: 8000 Training Error: tensor(55.0051, device='cuda:0') Validation Error: tensor(55.4397, device='cuda:0') Test Error: tensor(39.7754, device='cuda:0')
Round: 8500 Training Error: tensor(54.4464, device='cuda:0') Validation Error: tensor(55.4668, device='cuda:0') Test Error: tensor(39.5476, device='cuda:0')
Round: 9000 Training Error: tensor(55.9079, device='cuda:0') Validation Error: tensor(56.0838, device='cuda:0') Test Error: tensor(42.0450, device='cuda:0')
Round: 9500 Training Error: tensor(55.4946, device='cuda:0') Validation Error: tensor(55.7000, device='cuda:0') Test Error: tensor(38.5137, device='cuda:0')
Round: 10000 Training Error: tensor(55.5312, device='cuda:0') Validation Error: tensor(55.5261, device='cuda:0') Test Error: tensor(41.0674, device='cuda:0')
Round: 10500 Training Error: tensor(54.1554, device='cuda:0') Validation Error: tensor(54.0195, device='cuda:0') Test Error: tensor(38.6012, device='cuda:0')
Round: 11000 Training Error: tensor(54.0836, device='cuda:0') Validation Error: tensor(54.3266, device='cuda:0') Test Error: tensor(38.3328, device='cuda:0')
Round: 11500 Training Error: tensor(54.8676, device='cuda:0') Validation Error: tensor(55.2062, device='cuda:0') Test Error: tensor(40.8652, device='cuda:0')
Round: 12000 Training Error: tensor(53.8865, device='cuda:0') Validation Error: tensor(54.2543, device='cuda:0') Test Error: tensor(38.7244, device='cuda:0')
Round: 12500 Training Error: tensor(53.8766, device='cuda:0') Validation Error: tensor(54.2069, device='cuda:0') Test Error: tensor(39.2179, device='cuda:0')
Round: 13000 Training Error: tensor(54.5037, device='cuda:0') Validation Error: tensor(55.1356, device='cuda:0') Test Error: tensor(38.4385, device='cuda:0')
Round: 13500 Training Error: tensor(53.2317, device='cuda:0') Validation Error: tensor(54.4788, device='cuda:0') Test Error: tensor(39.1032, device='cuda:0')
Round: 14000 Training Error: tensor(53.6864, device='cuda:0') Validation Error: tensor(54.0842, device='cuda:0') Test Error: tensor(38.0573, device='cuda:0')
Round: 14500 Training Error: tensor(54.3844, device='cuda:0') Validation Error: tensor(53.8945, device='cuda:0') Test Error: tensor(37.6750, device='cuda:0')
Round: 15000 Training Error: tensor(53.5843, device='cuda:0') Validation Error: tensor(53.0266, device='cuda:0') Test Error: tensor(38.1759, device='cuda:0')
Round: 15500 Training Error: tensor(54.0120, device='cuda:0') Validation Error: tensor(54.2541, device='cuda:0') Test Error: tensor(40.0825, device='cuda:0')
Round: 16000 Training Error: tensor(53.2172, device='cuda:0') Validation Error: tensor(53.6237, device='cuda:0') Test Error: tensor(39.5103, device='cuda:0')
Round: 16500 Training Error: tensor(52.8276, device='cuda:0') Validation Error: tensor(53.4519, device='cuda:0') Test Error: tensor(38.8851, device='cuda:0')
Round: 17000 Training Error: tensor(54.0267, device='cuda:0') Validation Error: tensor(53.5557, device='cuda:0') Test Error: tensor(39.2391, device='cuda:0')
Round: 17500 Training Error: tensor(54.1224, device='cuda:0') Validation Error: tensor(53.4168, device='cuda:0') Test Error: tensor(39.3532, device='cuda:0')
Round: 18000 Training Error: tensor(58.1488, device='cuda:0') Validation Error: tensor(53.7724, device='cuda:0') Test Error: tensor(40.7211, device='cuda:0')
Round: 18500 Training Error: tensor(53.4336, device='cuda:0') Validation Error: tensor(53.6504, device='cuda:0') Test Error: tensor(38.1260, device='cuda:0')
Round: 19000 Training Error: tensor(53.8155, device='cuda:0') Validation Error: tensor(54.9493, device='cuda:0') Test Error: tensor(38.1346, device='cuda:0')
Round: 19500 Training Error: tensor(54.6691, device='cuda:0') Validation Error: tensor(55.2547, device='cuda:0') Test Error: tensor(37.9193, device='cuda:0')
Round: 20000 Training Error: tensor(54.0923, device='cuda:0') Validation Error: tensor(55.3492, device='cuda:0') Test Error: tensor(37.6158, device='cuda:0')
1 0 0.01 20000 0.0 ['dr']
Round: 500 Training Error: tensor(71.2457, device='cuda:0') Validation Error: tensor(62.0464, device='cuda:0') Test Error: tensor(49.9934, device='cuda:0')
Round: 1000 Training Error: tensor(60.6378, device='cuda:0') Validation Error: tensor(58.4047, device='cuda:0') Test Error: tensor(39.9611, device='cuda:0')
Round: 1500 Training Error: tensor(60.1039, device='cuda:0') Validation Error: tensor(58.4095, device='cuda:0') Test Error: tensor(40.3787, device='cuda:0')
Round: 2000 Training Error: tensor(60.0233, device='cuda:0') Validation Error: tensor(58.1376, device='cuda:0') Test Error: tensor(41.4990, device='cuda:0')
Round: 2500 Training Error: tensor(59.6233, device='cuda:0') Validation Error: tensor(58.2777, device='cuda:0') Test Error: tensor(41.0204, device='cuda:0')
Round: 3000 Training Error: tensor(59.5641, device='cuda:0') Validation Error: tensor(58.0269, device='cuda:0') Test Error: tensor(41.3295, device='cuda:0')
Round: 3500 Training Error: tensor(59.5035, device='cuda:0') Validation Error: tensor(58.3414, device='cuda:0') Test Error: tensor(40.4428, device='cuda:0')
Round: 4000 Training Error: tensor(59.3671, device='cuda:0') Validation Error: tensor(57.9723, device='cuda:0') Test Error: tensor(40.5560, device='cuda:0')
Round: 4500 Training Error: tensor(59.1050, device='cuda:0') Validation Error: tensor(57.2626, device='cuda:0') Test Error: tensor(41.2939, device='cuda:0')
Round: 5000 Training Error: tensor(59.0240, device='cuda:0') Validation Error: tensor(57.4828, device='cuda:0') Test Error: tensor(40.8454, device='cuda:0')
Round: 5500 Training Error: tensor(59.0200, device='cuda:0') Validation Error: tensor(57.2376, device='cuda:0') Test Error: tensor(41.9618, device='cuda:0')
Round: 6000 Training Error: tensor(58.8091, device='cuda:0') Validation Error: tensor(57.3040, device='cuda:0') Test Error: tensor(41.8750, device='cuda:0')
